epoch,time,loss,val_loss
0,2017-02-14 02:17:41.119421,0.6804756369439999,0.48745419979099996
1,2017-02-14 02:20:29.290447,0.421188789979,0.297518961132
2,2017-02-14 02:23:17.750919,0.295189762488,0.22960165291999998
3,2017-02-14 02:26:05.811543,0.24928217604800001,0.203427974135
4,2017-02-14 02:28:53.758596,0.223725415766,0.183393418044
5,2017-02-14 02:31:42.377557,0.20498853568,0.163251312077
6,2017-02-14 02:34:30.608382,0.19487365223499997,0.156769875437
7,2017-02-14 02:37:18.470467,0.18346871957199998,0.152359791845
8,2017-02-14 02:40:07.068312,0.176885511726,0.14527788609300002
9,2017-02-14 02:42:55.040001,0.172661581822,0.142455637455
10,2017-02-14 02:45:43.015736,0.162067824043,0.131348653138
11,2017-02-14 02:48:31.673912,0.15747395716600002,0.13002715744100002
12,2017-02-14 02:51:19.540223,0.15357444900999997,0.126648594812
13,2017-02-14 02:54:07.503673,0.149767949991,0.11935693137299999
14,2017-02-14 02:56:56.073098,0.142348639201,0.11474408768100001
15,2017-02-14 02:59:44.019294,0.138932930585,0.11470046192399999
16,2017-02-14 03:02:32.335498,0.13536672145099998,0.11026578173
17,2017-02-14 03:05:20.474599,0.131125086453,0.105234367773
18,2017-02-14 03:08:08.356287,0.127760274988,0.10180266387800001
19,2017-02-14 03:10:56.990236,0.122932535037,0.09929589815439999
20,2017-02-14 03:13:44.831989,0.121415119618,0.0981243282557
21,2017-02-14 03:16:32.925865,0.11755670132099999,0.0966349340975
22,2017-02-14 03:19:21.530019,0.1150874543,0.09546066038310001
23,2017-02-14 03:22:09.489171,0.11330279437799999,0.09337904863060001
24,2017-02-14 03:24:57.519373,0.11201732056199999,0.08930962421000001
25,2017-02-14 03:27:46.200305,0.109046026971,0.08773058317600001
26,2017-02-14 03:30:34.146598,0.10738072656099999,0.08739816509189999
27,2017-02-14 03:33:22.164037,0.106181833707,0.08888427652419999
28,2017-02-14 03:36:10.620782,0.104034733213,0.08417463786900001
29,2017-02-14 03:38:58.646440,0.102189612761,0.0839554611593
30,2017-02-14 03:41:46.696041,0.10215120241,0.08450893536210001
31,2017-02-14 03:44:35.181849,0.10075243255100001,0.0799091827124
32,2017-02-14 03:47:23.142177,0.09863700391719998,0.079025792703
33,2017-02-14 03:50:11.133756,0.0992484856397,0.0803105238825
34,2017-02-14 03:52:59.604443,0.09771033460270001,0.0771256245673
35,2017-02-14 03:55:47.610385,0.0961886541918,0.0801226861775
36,2017-02-14 03:58:35.386782,0.09535627262669999,0.0758995600045
37,2017-02-14 04:01:23.830447,0.09371332442389999,0.0738391693681
38,2017-02-14 04:04:11.820743,0.09342172425239999,0.0788843251765
39,2017-02-14 04:06:59.772288,0.0925355884247,0.073444262892
40,2017-02-14 04:09:48.333737,0.0916104682721,0.0718926193193
41,2017-02-14 04:12:36.389635,0.0904832244851,0.070781631954
42,2017-02-14 04:15:24.500555,0.08998429458589999,0.0697311976925
43,2017-02-14 04:18:12.960563,0.0883118814789,0.0698293946683
44,2017-02-14 04:21:00.878554,0.08744877222930002,0.0679256619886
45,2017-02-14 04:23:49.208029,0.08709485838189998,0.072655159235
46,2017-02-14 04:26:37.431639,0.0864313126542,0.06893221326169999
47,2017-02-14 04:29:25.421730,0.0856005324051,0.0692505409941
48,2017-02-14 04:32:14.261680,0.084641485475,0.0676686249673
49,2017-02-14 04:35:02.337219,0.083961088676,0.0654404396191
50,2017-02-14 04:37:50.306535,0.0827506803907,0.0667371373624
51,2017-02-14 04:40:38.898407,0.083560919296,0.0687583616003
52,2017-02-14 04:43:27.041160,0.08279285430910001,0.064339890331
53,2017-02-14 04:46:14.950118,0.08245651125910002,0.0676562307402
54,2017-02-14 04:49:03.628107,0.0813695367426,0.06386044099930001
55,2017-02-14 04:51:51.502658,0.08086137156930001,0.06386579871180001
56,2017-02-14 04:54:39.637462,0.08030182775110001,0.0626277411357
57,2017-02-14 04:57:28.115039,0.0803970593959,0.061713925562800004
58,2017-02-14 05:00:16.158239,0.0784425387159,0.0615009294823
59,2017-02-14 05:03:04.369602,0.0798001922667,0.0657275555655
60,2017-02-14 05:05:53.025512,0.0791603088379,0.0623666493222
61,2017-02-14 05:08:40.905673,0.07852010503410001,0.0617981128395
62,2017-02-14 05:11:29.178249,0.07783425124360001,0.060540211014400006
63,2017-02-14 05:14:17.648085,0.0766026684083,0.0606736591086
64,2017-02-14 05:17:05.724572,0.07686510495839999,0.06151506192980001
65,2017-02-14 05:19:54.021268,0.0772655255161,0.060585121065400004
66,2017-02-14 05:22:42.385514,0.0759320151061,0.060084217414300006
67,2017-02-14 05:25:30.496784,0.0758044328541,0.06003639101980001
68,2017-02-14 05:28:18.643331,0.07492265943439999,0.0603784797713
69,2017-02-14 05:31:07.105837,0.0757426360622,0.05925671327859999
70,2017-02-14 05:33:55.263505,0.075272912439,0.0582955926657
71,2017-02-14 05:36:43.539355,0.07461238373069999,0.058817198499999994
72,2017-02-14 05:39:31.875382,0.07409124653789999,0.0584982948378
73,2017-02-14 05:42:20.062010,0.0737442288082,0.0565094426274
74,2017-02-14 05:45:08.517987,0.0729725788813,0.0601204995066
75,2017-02-14 05:47:56.667516,0.07319306745189999,0.05681018773469999
76,2017-02-14 05:50:44.896065,0.0727148864418,0.058315823786000004
77,2017-02-14 05:53:33.502862,0.0728431084193,0.0581554139033
78,2017-02-14 05:56:21.513619,0.07214844063860001,0.0554345402867
79,2017-02-14 05:59:09.577209,0.07184146614749999,0.054878038726699996
80,2017-02-14 06:01:58.308107,0.0710404498968,0.054538367316100005
81,2017-02-14 06:04:46.388738,0.0707555294968,0.0582223931327
