epoch,time,loss,val_loss
0,2017-07-18 16:42:54.534205,6.7578856064,6.57821086432
1,2017-07-18 16:44:43.739225,5.78390902355,7.35852427008
2,2017-07-18 16:46:33.374712,4.31648856342,11.7599782287
3,2017-07-18 16:48:21.285999,3.55139796324,11.6392269244
4,2017-07-18 16:50:10.311818,3.17670808628,10.5993828594
5,2017-07-18 16:52:01.327311,2.81826779801,7.05698007976
6,2017-07-18 16:53:48.522623,2.5506098558,6.94482411915
7,2017-07-18 16:55:38.572925,2.36216328643,6.71976595626
8,2017-07-18 16:57:27.466599,2.26640990164,6.43700786243
9,2017-07-18 16:59:18.451085,2.17056462696,5.30088454592
10,2017-07-18 17:01:08.508779,2.11995616271,4.7929866256
11,2017-07-18 17:02:57.627289,2.07294328846,4.60359672678
12,2017-07-18 17:04:47.062422,2.03393564436,4.4819462672
13,2017-07-18 17:06:35.490748,1.999258824,4.26740614886
14,2017-07-18 17:08:24.514424,1.96121719544,3.58848109333
15,2017-07-18 17:10:13.147646,1.95150955377,3.56475593719
16,2017-07-18 17:12:03.884090,1.92125789806,3.18214206281
17,2017-07-18 17:13:53.999262,1.90356882437,2.99754759978
18,2017-07-18 17:15:44.339764,1.87028866338,2.65631338899
19,2017-07-18 17:17:34.020031,1.85340595687,2.63134290333
20,2017-07-18 17:19:22.972262,1.85269615357,2.76670593651
21,2017-07-18 17:21:12.808962,1.83672740466,2.64696122541
22,2017-07-18 17:23:03.242679,1.82582567614,2.59275004526
23,2017-07-18 17:24:52.358843,1.8058228247,2.38585348191
24,2017-07-18 17:26:39.724030,1.79279407825,2.26033528702
25,2017-07-18 17:28:27.976550,1.77198882746,2.33263842546
26,2017-07-18 17:30:16.529687,1.76916919723,2.26288718384
27,2017-07-18 17:32:02.327567,1.7546115686,2.14223502813
28,2017-07-18 17:33:50.089050,1.74586860935,2.10121685582
29,2017-07-18 17:35:36.240320,1.72847795871,2.09447225731
30,2017-07-18 17:37:23.472391,1.72266521988,2.03025227475
31,2017-07-18 17:39:10.484995,1.71885771717,2.0050176753
32,2017-07-18 17:40:56.475120,1.71531391997,1.96392552067
33,2017-07-18 17:42:43.349459,1.70152469963,1.9369209068
34,2017-07-18 17:44:29.788614,1.69159984294,1.90821328103
35,2017-07-18 17:46:15.558327,1.67959854604,1.90185388536
36,2017-07-18 17:48:01.102218,1.66951478297,1.87264115271
37,2017-07-18 17:49:46.534279,1.668215139,1.8849248102
38,2017-07-18 17:51:33.524475,1.65851356322,1.87634140389
39,2017-07-18 17:53:21.553285,1.65578734212,1.80702230032
40,2017-07-18 17:55:09.123583,1.64485507653,1.86432469557
41,2017-07-18 17:56:59.389714,1.64661076838,1.78840158054
42,2017-07-18 17:58:49.414967,1.63568962558,1.82235252796
43,2017-07-18 18:00:39.207421,1.6226069289,1.81667523707
44,2017-07-18 18:02:28.906431,1.61982548439,1.74831378969
45,2017-07-18 18:04:18.728833,1.61468870682,1.76281040987
46,2017-07-18 18:06:10.085013,1.61215934887,1.74758536435
47,2017-07-18 18:08:01.423811,1.60209847744,1.71150796152
48,2017-07-18 18:09:52.575109,1.59697069391,1.71447812387
49,2017-07-18 18:11:43.398042,1.59284232517,1.68923728262
50,2017-07-18 18:13:35.548327,1.59216201133,1.70815149785
51,2017-07-18 18:15:27.917730,1.58701459386,1.7054775301
52,2017-07-18 18:17:20.282781,1.57742076927,1.68612790504
53,2017-07-18 18:19:11.818194,1.57531277239,1.75062966552
54,2017-07-18 18:21:03.045182,1.57165089032,1.68688916109
55,2017-07-18 18:22:55.486406,1.56545462903,1.65929227616
56,2017-07-18 18:24:46.692275,1.55873747925,1.67513925092
57,2017-07-18 18:26:36.759014,1.55022389338,1.66250083703
58,2017-07-18 18:28:27.806944,1.55324556741,1.67818977433
59,2017-07-18 18:30:17.064852,1.54931094513,1.68359034154
60,2017-07-18 18:32:07.351236,1.5476949129,1.63857604296
